Кафе Ra'men/Рамен8.6203 отзыва;Цветной б-р 21с7;Цветной бульвар;+7 (985) 550-81-52;неизвесно;8.6;203;https://www.restoclub.ru/uploads/menufile/c/8/9/7/c897d493c18aa1f4ad5d1ef3e2b5ed51.pdf;Откроется в 12:00
 Ритм Блюз7.37 отзывов;пер. Староваганьковский 19, с.2;Арбатская;+7 (495) 765-93-13;неизвесно;7.3;7;https://www.restoclub.ru/uploads/menufile/6/2/f/d/62fd57b0432132d2b300ca91367abb11.pdf;Откроется в 12:00
Паб Big Jim's Pub/Биг Джим8.42 отзыва;ул. Б. Никитская 22/2;Арбатская;+7 (495) 139-25-77;неизвесно;8.4;2;https://www.restoclub.ru/uploads/menufile/b/1/6/8/b1680a3f621bc067f4820404e21fd6c7.pdf;Откроется в 12:00
Ресторанный комплекс Miraclub8.52 отзыва;Мытищи, ул Мира 2Б;неизвесно;+7 (499) 348-12-42;неизвесно;8.5;2;https://www.restoclub.ru/uploads/menufile/5/8/8/7/5887d212b6cd610998ddbdd4d650dca9.pdf;Сегодня до 00:00
Ресторан MC Traders8.410 отзывов;наб. Пресненская 2;Выставочная;+7 (499) 283-22-31;неизвесно;8.4;10;https://www.restoclub.ru/uploads/menufile/8/1/7/6/81768609384009d27dd387d920c92138.pdf;Откроется в 07:00
Бар Oriental Cocktail Bar & Restaurant/Ориентал коктейль бар8.45 отзывов;пр. Ленинградский 36, стр. 33;Динамо;+7 (495) 479-12-34;неизвесно;8.4;5;https://www.restoclub.ru/uploads/menufile/c/6/e/b/c6eb2dabc622a8afcf485254301c496d.pdf;Откроется в 17:00
Паб Pub Daddy8.317 отзывов;Солдатская 6а;Авиамоторная;+7 (985) 138-38-38;неизвесно;8.3;17;https://www.restoclub.ru/uploads/menufile/1/e/1/3/1e13cb28951d46950821b26701c2c6ec.jpeg;Сегодня до 00:00
Ресторан Semenov/Семенов8.18 отзывов;ул. Ткацкая 5, стр. 7;Семеновская;+7 (495) 604-18-18;неизвесно;8.1;8;https://www.restoclub.ru/uploads/menufile/6/2/2/6/62269224413b1ef03bacc6c77c02e148.pdf;Откроется в 12:00
Ресторан Стражек8.56 отзывов;ул. Мастеркова 8;Автозаводская;+7 (495) 675-31-71;неизвесно;8.5;6;неизвесно;Откроется в 11:00
Ресторан Share7.82 отзыва;Вознесенский пер. 5, стр.1;Арбатская;+7 (495) 105-92-77;неизвесно;7.8;2;https://www.restoclub.ru/uploads/menufile/2/3/f/2/23f2fd949f6e8edbeb0ec7352a90a3f0.pdf;Откроется в 08:00
Бар Shortlist. Books & Spirits/Шортлист8.45 отзывов;ул. Петровка  26с3;Трубная;+7 (977) 455-84-15;неизвесно;8.4;5;https://www.restoclub.ru/uploads/menufile/a/3/a/8/a3a840ceb129b1f39577a1056214ffe7.pdf;Откроется в 17:00
Бар Temple Bar/Темпл бар8.46 отзывов;ул. Ладожская 2/37;Бауманская;+7 (495) 747-77-55;неизвесно;8.4;6;https://www.restoclub.ru/uploads/menufile/d/8/8/9/d8893094b03bb6a9c232f98439396e3a.pdf;Сегодня до 00:00
Бар Волчья стая7.08 отзывов;ул. Мясницкая 38, стр. 1;Тургеневская;+7 (906) 730-22-82;неизвесно;7.0;8;https://www.restoclub.ru/uploads/menufile/5/8/c/8/58c8d220591b42dcab34800c1fdc8f4e.pdf;Откроется в 12:00
Бар Котельная6.310 отзывов;ул. Лесная 20с5;Белорусская;+7 (985) 920-99-98;неизвесно;6.3;10;https://www.restoclub.ru/uploads/menufile/4/a/f/5/4af5640e412538650ca795a0a6ace50b.pdf;Откроется в 12:00
Бар Кот Шредингера6.538 отзывов;ул. Большая Дмитровка 32с1;Пушкинская;+7 (499) 290-19-25;неизвесно;6.5;38;https://www.restoclub.ru/uploads/menufile/c/4/8/5/c485efda337e24046ca348e6c9699ead.pdf;Откроется в 18:00
Бар Chainaya. Tea & Cocktails/Чайная ти энд коктейлз8.43 отзыва;1-я Тверская-Ямская 29;Белорусская;+7 (495) 967-30-52;неизвесно;8.4;3;неизвесно;Сегодня до 01:00
Стейк-хаус Chef/Шеф8.617 отзывов;пр. Кутузовский 2/1;Киевская;+7 (495) 785-85-58;неизвесно;8.6;17;https://www.restoclub.ru/uploads/menufile/f/3/5/3/f3533280c8d797b16cc39b205eda0b52.pdf;Откроется в 11:00
Бар Muskat/Мускат8.22 отзыва;ул. Интернациональная 34а;неизвесно;+7 (965) 110-08-88;неизвесно;8.2;2;https://www.restoclub.ru/uploads/menufile/4/2/1/9/42198bfed3dab82d535aadd1c87cb372.pdf;Откроется в 12:00
Кафе Ossu/Оссу8.04 отзыва;Сретенский б-р 1;Сретенский бульвар;+7 (921) 924-04-20;неизвесно;8.0;4;https://www.restoclub.ru/uploads/menufile/3/a/c/b/3acb1e73d48ba6d2f60b38f5958a9076.pdf;Сегодня до 00:00
Бар Perepel/Перепел8.313 отзывов;ул. Садовая-Каретная 18;Цветной бульвар;+7 (495) 165-43-89;неизвесно;8.3;13;https://www.restoclub.ru/uploads/menufile/a/6/b/6/a6b6299a1ed09ca1a9c1695538bef1e7.pdf;Откроется в 12:00
Бар Shushas на Пушкинской/Шушас7.465 отзывов;б-р Страстной 8А;Пушкинская;+7 (495) 646-84-36;неизвесно;7.4;65;https://www.restoclub.ru/uploads/menufile/b/b/1/5/bb1563d07025929b109d08062f15c985.jpeg;Откроется в 17:00
Ресторан Community/Коммьюнити7.817 отзывов;наб. Космодамианская 2;Новокузнецкая;+7 (499) 811-08-11;неизвесно;7.8;17;https://www.restoclub.ru/uploads/menufile/2/3/3/1/2331005eb299e8381a9c7f4fe14f22a8.pdf;Откроется в 14:00
Караоке-клуб Kukushka/Кукушка8.013 отзывов;ул. Таганская 29 стр1;Марксистская;+7 (903) 109-33-60;неизвесно;8.0;13;неизвесно;Откроется в 12:00
Бар Луна8.15 отзывов;ул. Гагарина 2;неизвесно;+7 (926) 465-31-25;неизвесно;8.1;5;https://www.restoclub.ru/uploads/menufile/8/1/8/0/8180370d2c2da4cb7e2a9f7d69b5673f.pdf;Откроется в 11:00
Бар Marie Laveau/Мария Лаво4.928 отзывов;ул Петровка 30/7;Трубная;+7 (495) 476-65-48;неизвесно;4.9;28;https://www.restoclub.ru/uploads/menufile/3/2/b/3/32b30b219b44efb04b03f8a0bd92e58e.pdf;Откроется в 15:00
Бар Noor/Нур8.08 отзывов;ул. Тверская 23/12;Тверская;+7 (903) 136-76-86;неизвесно;8.0;8;https://www.restoclub.ru/uploads/menufile/b/c/b/0/bcb02cc85519b24500ecb75652c14581.jpeg;Сегодня до 03:00
Бар Hidden Bar/Хидден7.66 отзывов;пер. Камергерский 6\5;Охотный Ряд;+7 (495) 692-50-15;неизвесно;7.6;6;https://www.restoclub.ru/uploads/menufile/0/6/1/e/061ebb2cce2f1b176169102851fb7fb5.jpeg;Откроется в 16:00
Бар Bourbon Street/Бурбон Стрит7.97 отзывов;пер. Б. Златоустинский 7;Китай-город;+7 (495) 967-67-92;неизвесно;7.9;7;неизвесно;Сегодня до 03:00
Бар Jeremy’s/Джеремис7.113 отзывов;Новокосинская улица 8к2;Новокосино;+7 (495) 703-56-00;неизвесно;7.1;13;https://www.restoclub.ru/uploads/menufile/0/5/1/c/051c4e6c7c48eb8c00f92672ba501c57.pdf;Откроется в 18:00
Бар Кабинет психолога6.944 отзыва;ул. Пятницкая 30 стр1;Третьяковская;+7 (925) 882-48-71;неизвесно;6.9;44;неизвесно;Откроется в 14:00
Бар Практика by Darvin/Практика бай Дарвин7.44 отзыва;ул. Садовая-Самотечная 18, с.1;Цветной бульвар;+7 (926) 009-69-69;неизвесно;7.4;4;https://www.restoclub.ru/uploads/menufile/4/0/6/5/40652c278922af5ce9fa35baf4d2dde6.pdf;Откроется в 13:00
Ресторан Ресторан 3607.719 отзывов;Пресненская набережная 12;Выставочная;+7 (495) 032-17-00;неизвесно;7.7;19;https://www.restoclub.ru/uploads/menufile/6/f/c/9/6fc9c5b7b617bc8c7e89ea13617a1378.pdf;Сегодня до 23:00
Бар Сергеич7.33 отзыва;ул. Садовая-Спасская 21 / 1;Красные Ворота;+7 (938) 879-17-88;неизвесно;7.3;3;https://www.restoclub.ru/uploads/menufile/7/7/f/2/77f2858f2aaa60815ed35e85c7f62339.pdf;Откроется в 12:00
Бар 19296.612 отзывов;пл. Славянская 2/5/4;Китай-город;+7 (495) 784-68-28;неизвесно;6.6;12;https://www.restoclub.ru/uploads/menufile/e/4/c/b/e4cbabec47bda0a9a00af6d58d27f999.pdf;Круглосуточно
Бар Bar Disco 90/Бар Диско 907.57 отзывов;ул. Новый Арбат 21;Смоленская;+7 (495) 369-69-90;неизвесно;7.5;7;https://www.restoclub.ru/uploads/menufile/c/9/c/2/c9c2326aa97bb998a3f49b65f5accbe5.jpeg;Откроется в Пт в 23:00
Бар Brooms/Брумс7.83 отзыва;ул. Александра Солженицына 3;Таганская;+7 (929) 552-41-43;неизвесно;7.8;3;https://www.restoclub.ru/uploads/menufile/5/5/a/a/55aa220344f6e81d8e8d15db53edfc05.pdf;Откроется в 08:00
Бар Duma bar & kitchen/Дума бар и китчен7.72 отзыва;ул. Моховая 11, стр. 3в;Охотный Ряд;+7 (495) 692-11-19;неизвесно;7.7;2;https://www.restoclub.ru/uploads/menufile/b/6/7/c/b67c0000d5252ef151a52e5ee64464e3.pdf;Откроется в 12:00
Ресторан Italia Bar/Италия Бар7.89 отзывов;ул. Трубная 26с1;Цветной бульвар;+7 (926) 844-84-40;неизвесно;7.8;9;https://www.restoclub.ru/uploads/menufile/b/9/9/8/b998daef8e23a71b7fdc79e5928c4d95.pdf;Откроется в 08:00
Ресторан City Space Bar/Сити спейс бар7.77 отзывов;наб. Космодамианская 52 с. 6;Павелецкая;+7 (495) 221-53-57;неизвесно;7.7;7;https://www.restoclub.ru/uploads/menufile/b/d/b/0/bdb026c05817fcc49b2668010ff73149.pdf;Сегодня до 23:00
Бар Крапива7.09 отзывов;пер. Потаповский 5, стр. 2;Чистые пруды;+7 (926) 538-09-33;неизвесно;7.0;9;https://www.restoclub.ru/uploads/menufile/3/a/8/4/3a842fcdeae792f9c5747d42a17853b1.jpeg;Откроется в 15:00
Кафе Николай7.75 отзывов;ул. Ст.Басманная 5;Курская;+7 (495) 641-55-95;неизвесно;7.7;5;https://www.restoclub.ru/uploads/menufile/4/9/3/f/493f7e95cba61c033360d97dc8f1efef.pdf;Откроется в Ср в 10:00
Ресторан Happy End Bar & Kitchen/Хэпи энд бар & Китчен7.66 отзывов;Спиридоньевский переулок 9 стр1;Тверская;+7 (985) 220-25-05;неизвесно;7.6;6;https://www.restoclub.ru/uploads/menufile/e/0/7/7/e077f2eb1f3e7584ae070a42d0d3fbda.pdf;Откроется в Чт в 17:00
Бар Чердак7.65 отзывов;ул. Кузнецкий Мост 7;Охотный Ряд;+7 (495) 628-76-78;неизвесно;7.6;5;https://www.restoclub.ru/uploads/menufile/7/9/8/2/7982d178bba4742c249e5eaddcc83aa9.pdf;Уточните время работы у заведения
Бар Beermarket7.53 отзыва;б-р Страстной 4;Тверская;+7 (905) 741-41-41;неизвесно;7.5;3;неизвесно;Откроется в 12:00
Бар Все твои друзья7.53 отзыва;пер. М. Гнездниковский 12/27;Тверская;+7 (495) 991-66-10;неизвесно;7.5;3;неизвесно;Сегодня до 06:00
Паб Drunken Duck Pub/Дранкин дак7.74 отзыва;ул. Профсоюзная 104;Беляево;+7 (495) 636-29-56;неизвесно;7.7;4;https://www.restoclub.ru/uploads/menufile/1/0/3/e/103e8f7a48afd58f7d62f77586467cfc.pdf;Откроется в 12:00
Бар Кружка7.47 отзывов;ул. Мясницкая 32/1;Чистые пруды;+7 (499) 940-47-76;неизвесно;7.4;7;неизвесно;Сегодня до 00:00
Фудмаркет Парник6.74 отзыва;ул. Кузнецкий Мост 20/6/9с1;Кузнецкий Мост;+7 (915) 157-44-48;неизвесно;6.7;4;https://www.restoclub.ru/uploads/menufile/8/0/4/8/8048f6c2fa160658e6c9130270940b51.pdf;Откроется в 11:00
Ресторан Stairs/Стейрс7.617 отзывов;ул. Петровка 34, стр. 1;Трубная;+7 (926) 390-48-99;неизвесно;7.6;17;https://www.restoclub.ru/uploads/menufile/3/3/5/f/335fef93166320ec0e6feb995098e508.pdf;Откроется в 12:00
Бар StandUp & Action/Стендап энд экшн7.63 отзыва;наб. Дербеневская 7 стр.12;Павелецкая;+7 (966) 019-44-40;неизвесно;7.6;3;https://www.restoclub.ru/uploads/menufile/4/d/d/1/4dd16691b77a868e04e546699f9ea052.pdf;Откроется в Чт в 10:00
Бар Тебураси бар6.911 отзывов;Страстной б-р 7 стр3;Чеховская;+7 (969) 125-40-00;неизвесно;6.9;11;https://www.restoclub.ru/uploads/menufile/c/2/f/d/c2fd9f92d7c6600bb0fe78aed507438c.pdf;Откроется в 16:00
Паб The Tipsy Pub/Типси Паб7.59 отзывов;ул. Сущевская 9;Новослободская;+7 (495) 636-29-02;неизвесно;7.5;9;https://www.restoclub.ru/uploads/menufile/2/6/1/3/261360165b00257d510f616b2794ce50.pdf;Откроется в 10:00
Кальянная Ежик в тумане/Гамачная №16.944 отзыва;Гарднеровский пер., 3с4;Бауманская;+7 (901) 798-36-14;неизвесно;6.9;44;https://www.restoclub.ru/uploads/menufile/7/f/0/9/7f09295ad1f59d01b63c717e1e001692.pdf;Откроется в Чт в 16:00
Ресторан Zames/Замес7.24 отзыва;ул. Ярцевская 19;Молодежная;+7 (495) 739-23-47;неизвесно;7.2;4;https://www.restoclub.ru/uploads/menufile/c/a/e/c/caec5718f45e2b2285c7338fe0ec3399.pdf;Откроется в 12:00
Бар Killfish7.27 отзывов;ул. Новослободская 46;Новослободская;+7 (495) 215-03-24;неизвесно;7.2;7;https://www.restoclub.ru/uploads/menufile/c/c/0/1/cc01946b65442b0c7ed5b5ab60afcae1.pdf;Откроется в 12:00
Бар Мишки7.43 отзыва;Ногинск, ул. Соборная 2;неизвесно;+7 (963) 772-11-11;неизвесно;7.4;3;https://www.restoclub.ru/uploads/menufile/2/1/f/f/21ff2a8c3dc6c7a9103967e671eebcdd.pdf;Откроется в 12:00
Паб Lion's Head Pub/Лайонс хед6.84 отзыва;ул. Мясницкая 15;Чистые пруды;+7 (495) 636-28-18;неизвесно;6.8;4;https://www.restoclub.ru/uploads/menufile/a/e/8/5/ae851727eb3c9b83bfcb7f19224c1d23.pdf;Откроется в 12:00
Бар Рассвет;Столярный пер. 3к13;Улица 1905 года;+7 (916) 708-35-65;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/c/a/a/dcaa4734c42ac15536bb6e7b9c3595c5.pdf;Откроется в 12:00
Бар На вина!7.12 отзыва;ул. Льва Толстого 20;Парк культуры;+7 (495) 003-20-53;неизвесно;7.1;2;неизвесно;Откроется в 13:00
 Сова6.510 отзывов;ул. Лескова 28;Алтуфьево;+7 (499) 206-70-59;неизвесно;6.5;10;https://www.restoclub.ru/uploads/menufile/9/1/e/9/91e990cc07ba3868211d06ff630948e4.pdf;Откроется в 20:00
